Id,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Depart_Brooklyn,Depart_Manhattan,Depart_Queens,Depart_Staten Island,Depart_Bronx,Disponabilitie_365_scale,Nombre_avis_scale
2908417,14,40.69924,-73.94057,2,42,7,0.1,1,0,1,0,0,0,0.0,0.13
2909006,7,40.7162,-74.01565,1,325,1,0.0,1,0,0,1,0,0,0.0,0.0
2909461,203,40.78352,-73.97482,1,200,1,0.14,1,0,0,1,0,0,0.0,0.2
2917698,61,40.66411,-73.92905,1,160,1,0.74,2,0,1,0,0,0,2.12,0.99
2918225,215,40.71288,-73.95822,2,155,2,0.67,1,0,1,0,0,0,0.0,0.94
2918393,14,40.68432,-73.9425,1,151,3,0.54,5,0,1,0,0,0,2.34,0.76
2918732,35,40.74411,-74.0029,1,200,1,0.02,1,0,0,1,0,0,0.0,0.02
2918764,29,40.70071,-73.92468000000001,2,80,2,0.14,1,0,1,0,0,0,0.0,0.2
2919062,118,40.74923,-73.94962,1,119,3,0.05,1,0,0,0,1,0,0.0,0.04
2919330,14,40.69572,-73.95730999999999,2,5000,6,0.16,1,0,1,0,0,0,2.76,0.22
2919578,75,40.65387,-73.95973000000001,2,45,1,1.58,2,0,1,0,0,0,0.75,2.04
2919885,61,40.65267,-73.9485,1,115,7,0.08,1,0,1,0,0,0,0.0,0.11
2922197,92,40.730259999999994,-73.95513000000001,2,65,1,1.06,3,0,1,0,0,0,2.04,1.26
2924528,36,40.71782,-73.99422,2,87,4,0.63,1,0,0,1,0,0,0.68,0.2
2924588,128,40.75293,-73.97173000000001,2,110,14,0.14,1,0,0,1,0,0,0.16,0.2
2924834,215,40.71416,-73.9488,2,80,2,1.13,1,0,1,0,0,0,0.0,1.59
2925138,96,40.76761,-73.98496999999999,1,250,1,0.0,1,0,0,1,0,0,0.0,0.0
2925397,183,40.66449,-73.99047,2,63,4,1.34,1,0,1,0,0,0,2.2,1.46
2927005,217,40.655409999999996,-73.9761,1,200,5,0.78,2,0,1,0,0,0,0.59,0.83
2931544,92,40.73487,-73.95626999999999,1,185,3,0.16,1,0,1,0,0,0,0.0,0.2
2931595,179,40.7241,-74.0042,1,250,2,1.83,1,0,0,1,0,0,0.07,0.4
2931859,210,40.73704,-74.01049,1,130,2,0.94,1,0,0,1,0,0,1.42,1.28
2932263,26,40.69683,-73.99206,1,185,4,1.18,1,0,1,0,0,0,1.93,1.46
2932779,52,40.67512,-73.96278000000001,2,75,2,0.08,1,0,1,0,0,0,0.0,0.11
2933772,62,40.7888,-73.94844,1,240,4,3.67,2,0,0,1,0,0,0.4,5.14
2934382,14,40.69393,-73.94689,2,65,1,0.08,1,0,1,0,0,0,0.0,0.09
2935456,203,40.77435,-73.97889,1,195,2,0.51,1,0,0,1,0,0,0.0,0.72
2936054,7,40.71097,-74.01658,1,200,1,0.74,1,0,0,1,0,0,0.0,1.03
2936192,93,40.730340000000005,-73.99991999999999,2,120,2,4.07,1,0,0,1,0,0,2.15,4.69
2936517,86,40.68322,-73.98968,1,180,1,2.9,1,0,1,0,0,0,1.5,4.11
2939670,218,40.6955,-73.86281,2,53,3,1.44,2,0,0,0,1,0,1.44,2.0
2940007,120,40.71615,-73.98478,1,200,1,0.16,1,0,0,1,0,0,0.0,0.22
2940163,95,40.800709999999995,-73.9534,2,100,3,2.26,1,0,0,1,0,0,0.0,1.35
2940729,75,40.63615,-73.95148,1,86,3,1.07,1,0,1,0,0,0,0.0,1.39
2941297,35,40.73936,-73.99965,1,225,3,0.1,1,0,0,1,0,0,0.0,0.13
2942129,218,40.694140000000004,-73.86324,2,40,3,2.21,2,0,0,0,1,0,2.21,3.05
2942732,207,40.83549,-73.94765,1,60,365,0.15,1,0,0,1,0,0,2.21,0.2
2943724,13,40.60549,-73.75546999999999,2,70,1,0.21,1,0,0,0,1,0,1.67,0.29
2947668,124,40.73726,-73.89792,2,35,30,1.0,18,0,0,0,1,0,2.77,0.02
2949128,96,40.76375,-73.9924,1,250,3,2.17,1,0,0,1,0,0,2.16,3.05
2952861,42,40.69127,-73.96563,1,4500,1,0.09,11,0,1,0,0,0,2.77,0.11
2953058,42,40.69137,-73.96723,1,8000,1,0.03,11,0,1,0,0,0,2.77,0.02
2954785,138,40.745509999999996,-73.97757,1,169,5,0.0,1,0,0,1,0,0,0.0,0.0
2956443,165,40.70061,-73.84107,1,255,2,0.97,2,0,0,0,1,0,2.26,1.35
2958412,95,40.80879,-73.94126999999999,1,290,1,1.25,1,0,0,1,0,0,1.91,1.73
2958912,128,40.75969,-73.96644,1,140,300,0.0,1,0,0,1,0,0,2.77,0.0
2959036,207,40.85504,-73.93648,1,115,7,0.3,1,0,0,1,0,0,0.03,0.25
2965008,86,40.67024,-73.99351,1,299,3,0.56,1,0,1,0,0,0,2.63,0.29
2966685,210,40.73279,-74.00322,1,160,2,0.55,1,0,0,1,0,0,0.0,0.29
2967631,202,40.78139,-73.95260999999999,3,175,1,0.02,1,0,0,1,0,0,0.0,0.02
2968070,96,40.75971,-73.98979,2,120,1,5.81,1,0,0,1,0,0,1.32,8.19
2969427,42,40.68975,-73.96724,2,179,1,0.13,11,0,1,0,0,0,2.77,0.18
2969489,215,40.71587,-73.95934,2,74,4,1.71,2,0,1,0,0,0,0.19,2.38
2969803,96,40.76794,-73.98781,2,68,1,2.42,2,0,0,1,0,0,1.8,3.41
2969919,35,40.73726,-73.99399,2,235,1,0.68,1,0,0,1,0,0,1.03,0.76
2974433,215,40.70775,-73.94214000000001,2,100,5,0.07,1,0,1,0,0,0,0.0,0.04
2974877,92,40.72292,-73.94924,1,270,3,0.22,1,0,1,0,0,0,0.0,0.29
2974957,159,40.67925,-73.9688,1,200,14,0.04,1,0,1,0,0,0,0.0,0.04
2975715,93,40.72603,-73.99746,1,161,21,0.0,1,0,0,1,0,0,0.0,0.0
2976105,52,40.67479,-73.95721999999999,2,60,2,0.04,2,0,1,0,0,0,0.63,0.04
2976758,65,40.7231,-73.98494000000001,1,155,4,0.7,1,0,0,1,0,0,2.59,0.99
2977232,62,40.79285,-73.94481999999999,2,95,1,4.5,1,0,0,1,0,0,2.19,6.06
2978421,36,40.71433,-73.99028,1,125,2,0.27,1,0,0,1,0,0,0.0,0.25
2979097,202,40.77233,-73.9572,1,118,30,0.03,29,0,0,1,0,0,2.34,0.02
2979714,95,40.80095,-73.9541,2,80,7,1.56,1,0,0,1,0,0,2.11,2.13
2983952,215,40.71593,-73.95642,1,210,3,0.11,2,0,1,0,0,0,0.0,0.09
2984662,26,40.69443,-73.99068,1,150,2,0.16,1,0,1,0,0,0,0.0,0.22
2985678,191,40.658409999999996,-73.99664,1,135,2,2.19,1,0,1,0,0,0,2.25,2.99
2987465,202,40.772220000000004,-73.95544,1,118,30,0.06,29,0,0,1,0,0,2.48,0.07
2994478,203,40.78504,-73.97959,2,110,3,1.48,2,0,0,1,0,0,0.86,0.9
2994536,92,40.73057,-73.95023,2,70,2,0.17,1,0,1,0,0,0,0.0,0.18
2994659,18,40.62019,-73.99624,2,43,1,2.77,2,0,1,0,0,0,1.67,2.85
2995000,14,40.68271,-73.94295,1,140,2,3.26,1,0,1,0,0,0,2.23,4.6
2995209,202,40.77126,-73.95671,1,116,30,0.02,29,0,0,1,0,0,2.55,0.02
2995459,92,40.72525,-73.9418,1,159,30,0.12,52,0,1,0,0,0,2.41,0.13
2995701,14,40.68548,-73.92039,1,135,2,4.84,1,0,1,0,0,0,1.42,6.64
2997377,207,40.83383,-73.94469000000001,2,39,7,0.36,6,0,0,1,0,0,2.36,0.29
2998174,29,40.696659999999994,-73.93248,2,59,20,0.28,1,0,1,0,0,0,0.41,0.36
2999527,7,40.70633,-74.01836999999999,1,600,30,0.03,1,0,0,1,0,0,0.0,0.04
3003127,52,40.674009999999996,-73.92833,2,66,1,0.11,2,0,1,0,0,0,0.31,0.13
3003228,38,40.71662,-74.00352,1,130,30,0.03,52,0,0,1,0,0,2.77,0.04
3004348,14,40.684259999999995,-73.95054,1,100,3,4.57,1,0,1,0,0,0,1.8,6.37
3004563,160,40.65595,-73.95411999999999,2,50,7,0.94,1,0,1,0,0,0,0.95,0.02
3005261,207,40.85719,-73.93573,2,185,2,0.56,1,0,0,1,0,0,2.77,0.76
3005990,191,40.665279999999996,-73.99382,2,54,1,0.07,1,0,1,0,0,0,0.0,0.09
3010328,75,40.646609999999995,-73.95999,1,100,6,0.11,1,0,1,0,0,0,1.53,0.04
3010430,35,40.74227,-73.99361999999999,1,180,1,0.1,1,0,0,1,0,0,0.0,0.13
3010577,61,40.65262,-73.94866999999999,1,115,30,0.7,1,0,1,0,0,0,0.59,0.97
3010664,159,40.67553,-73.96376,1,350,3,0.19,1,0,1,0,0,0,0.16,0.25
3010988,52,40.6769,-73.94483000000001,2,32,7,0.07,3,0,1,0,0,0,2.42,0.07
3012871,215,40.71756,-73.95579000000001,1,165,8,0.38,1,0,1,0,0,0,2.26,0.52
3013158,35,40.738929999999996,-73.99464,1,350,2,0.19,1,0,0,1,0,0,0.0,0.27
3013383,44,40.684940000000005,-73.99685,1,795,6,0.0,1,0,1,0,0,0,0.11,0.0
3013404,215,40.70971,-73.9639,1,200,4,0.32,1,0,1,0,0,0,0.72,0.34
3013668,29,40.70113,-73.91119,1,175,5,0.1,1,0,1,0,0,0,0.81,0.11
3017320,104,40.86786,-73.92076999999999,2,50,2,0.96,2,0,0,1,0,0,1.43,1.3
3018285,210,40.73722,-74.00043000000001,1,190,1,0.18,1,0,0,1,0,0,0.0,0.25
3018422,95,40.80453,-73.95699,2,110,2,0.6,1,0,0,1,0,0,1.38,0.83
3019237,86,40.67729,-73.99164,1,414,3,0.06,1,0,1,0,0,0,0.0,0.04
3021617,58,40.689679999999996,-73.98404000000001,1,135,2,0.0,1,0,1,0,0,0,0.0,0.0
3026848,138,40.743179999999995,-73.97193,1,150,30,0.03,52,0,0,1,0,0,2.77,0.04
3029690,35,40.74873,-73.99557,1,93,365,0.17,19,0,0,1,0,0,0.74,0.22
3032355,202,40.76712,-73.95668,2,70,2,0.0,1,0,0,1,0,0,0.0,0.0
3037740,187,40.64444,-74.08301999999999,1,175,3,0.4,1,0,0,0,0,1,0.3,0.49
3038614,14,40.685959999999994,-73.95837,1,155,25,0.05,1,0,1,0,0,0,2.77,0.07
3038797,92,40.7276,-73.94029,1,129,30,0.08,52,0,1,0,0,0,2.56,0.09
3039110,49,40.832879999999996,-73.91834,2,50,1,0.36,3,1,0,0,0,0,1.43,0.47
3039332,109,40.64638,-73.97723,1,499,7,0.03,1,0,1,0,0,0,0.24,0.04
3039888,191,40.65513,-74.00621,3,80,1,0.15,1,0,1,0,0,0,0.68,0.16
3040585,128,40.76132,-73.96611999999999,1,115,30,0.0,52,0,0,1,0,0,2.6,0.0
3040654,55,40.77748,-73.90971,2,47,2,0.28,1,0,0,0,1,0,0.0,0.31
3041280,160,40.6602,-73.95043000000001,2,95,1,0.02,1,0,1,0,0,0,0.0,0.02
3041785,65,40.72889,-73.98853000000001,1,249,1,2.52,1,0,0,1,0,0,2.11,3.37
3041973,138,40.74475,-73.97201,1,150,30,0.04,52,0,0,1,0,0,2.75,0.04
3042553,120,40.72232,-73.98987,2,77,3,2.29,1,0,0,1,0,0,0.14,3.12
3043029,65,40.72687,-73.97995,1,225,8,0.0,1,0,0,1,0,0,0.0,0.0
3043467,26,40.69405,-73.99634,2,70,14,0.61,1,0,1,0,0,0,0.51,0.36
3046941,138,40.74462,-73.97488,1,100,30,0.11,52,0,0,1,0,0,2.36,0.13
3048234,96,40.76866,-73.98616,1,87,30,0.1,52,0,0,1,0,0,2.77,0.13
3050544,152,40.6728,-73.97166,1,245,4,0.05,1,0,1,0,0,0,0.0,0.07
3052726,203,40.785759999999996,-73.97594000000001,1,300,3,1.53,1,0,0,1,0,0,1.93,2.07
3052904,202,40.77401,-73.9457,2,55,1,0.03,1,0,0,1,0,0,0.0,0.04
3056451,210,40.72916,-74.00433000000001,1,120,3,0.08,1,0,0,1,0,0,0.0,0.11
3058087,207,40.835679999999996,-73.94457,2,40,31,0.15,6,0,0,1,0,0,0.99,0.04
3059273,146,40.72118,-73.99682,2,115,2,0.29,1,0,0,1,0,0,2.52,0.2
3060297,35,40.74897,-73.9968,1,93,75,0.3,19,0,0,1,0,0,1.78,0.36
3060745,62,40.79245,-73.94563000000001,2,37,30,0.02,1,0,0,1,0,0,0.0,0.02
3061093,215,40.7172,-73.9616,1,240,2,0.29,1,0,1,0,0,0,0.0,0.4
3061106,210,40.73229,-74.00399999999999,2,130,2,0.0,1,0,0,1,0,0,0.0,0.0
3061995,118,40.74902,-73.94066,2,70,3,2.33,1,0,0,0,1,0,0.24,3.25
3066892,92,40.72691,-73.94041,1,149,30,0.1,52,0,1,0,0,0,2.24,0.11
3067062,215,40.71477,-73.94105,2,100,21,0.17,2,0,1,0,0,0,0.11,0.22
3067093,65,40.73057,-73.99034,1,200,2,1.52,1,0,0,1,0,0,0.0,0.27
3067244,160,40.659620000000004,-73.96063000000001,1,99,4,0.7,1,0,1,0,0,0,0.0,0.97
3067670,35,40.74221,-73.9974,1,220,8,0.08,1,0,0,1,0,0,0.02,0.11
3068047,202,40.78145,-73.95588000000001,1,250,3,0.06,1,0,0,1,0,0,0.0,0.07
3068145,202,40.772090000000006,-73.9563,1,103,30,0.2,29,0,0,1,0,0,1.59,0.27
3068852,202,40.772240000000004,-73.95629,1,108,30,0.14,29,0,0,1,0,0,1.43,0.16
3070876,95,40.80392,-73.94685,2,75,3,0.1,3,0,0,1,0,0,2.47,0.11
3072242,29,40.69158,-73.92115,1,78,3,0.16,2,0,1,0,0,0,0.0,0.22
3073195,215,40.70442,-73.95413,2,75,4,0.13,1,0,1,0,0,0,0.0,0.13
3079125,139,40.704809999999995,-73.97755,1,152,2,0.1,1,0,1,0,0,0,0.09,0.07
3079237,120,40.71987,-73.98640999999999,1,150,1,0.51,1,0,0,1,0,0,0.02,0.72
3079567,146,40.72293,-73.99413,1,320,3,2.7,1,0,0,1,0,0,2.04,3.77
3080233,215,40.70789,-73.94632,1,220,29,0.07,1,0,1,0,0,0,0.0,0.09
3081771,52,40.674890000000005,-73.91405,1,99,2,3.67,3,0,1,0,0,0,2.18,4.26
3083197,65,40.72592,-73.97991,1,950,3,0.69,2,0,0,1,0,0,0.26,0.94
3083899,203,40.78087,-73.97811999999999,1,120,1,0.02,1,0,0,1,0,0,0.0,0.02
3084473,131,40.807390000000005,-73.95918,1,100,1,0.08,1,0,0,1,0,0,0.0,0.11
3089577,21,40.61098,-73.9742,1,199,4,0.11,1,0,1,0,0,0,0.28,0.09
3090474,96,40.757709999999996,-73.99407,2,100,1,4.2,1,0,0,1,0,0,0.15,5.77
3090922,215,40.7152,-73.95445,2,75,1,1.29,2,0,1,0,0,0,0.19,1.17
3091202,113,40.74175,-73.97740999999999,1,84,30,0.12,52,0,0,1,0,0,2.77,0.16
3091872,92,40.7245,-73.95022,1,100,14,0.04,1,0,1,0,0,0,0.0,0.02
3093240,52,40.671040000000005,-73.94561999999999,2,75,3,1.41,4,0,1,0,0,0,2.22,1.91
3093469,42,40.68541,-73.96728,2,93,6,1.73,1,0,1,0,0,0,2.55,2.42
3093616,14,40.69205,-73.93144000000001,1,140,4,1.38,2,0,1,0,0,0,2.39,1.44
3095119,81,40.690709999999996,-73.97057,1,200,30,0.63,2,0,1,0,0,0,0.04,0.85
3095348,215,40.7177,-73.94612,1,200,2,0.03,1,0,1,0,0,0,1.19,0.04
3095477,183,40.665079999999996,-73.98974,1,200,2,0.6,1,0,1,0,0,0,0.0,0.31
3095502,80,40.727129999999995,-73.84946,1,100,1,0.02,1,0,0,0,1,0,0.0,0.02
3098703,95,40.80399,-73.94665,2,100,250,1.47,1,0,0,1,0,0,1.05,2.04
3100156,202,40.7759,-73.94227,1,120,7,1.61,1,0,0,1,0,0,1.54,2.24
3101058,75,40.65235,-73.9635,1,109,2,0.08,1,0,1,0,0,0,0.0,0.04
3101140,92,40.72126,-73.93961,2,126,2,0.8,2,0,1,0,0,0,0.8,0.34
3103596,95,40.82243,-73.94785999999999,2,50,2,0.04,1,0,0,1,0,0,2.44,0.04
3104652,35,40.74765,-74.0042,1,325,4,0.12,1,0,0,1,0,0,0.0,0.13
3105531,202,40.77766,-73.9561,1,750,6,0.0,1,0,0,1,0,0,0.0,0.0
3105986,52,40.67228,-73.96239,1,135,5,0.07,1,0,1,0,0,0,0.0,0.09
3106154,164,40.7246,-73.85744,1,52,2,0.02,1,0,0,0,1,0,0.0,0.02
3111416,120,40.71848,-73.98159,1,124,28,0.21,1,0,0,1,0,0,0.29,0.29
3112284,78,40.76428,-73.83225,2,59,3,0.61,1,0,0,0,1,0,1.2,0.79
3112872,203,40.775729999999996,-73.98264,1,215,2,0.13,1,0,0,1,0,0,0.0,0.18
3112953,65,40.72488,-73.97995999999999,2,240,2,0.13,2,0,0,1,0,0,0.71,0.18
3114929,95,40.81736,-73.93921,2,150,1,0.19,2,0,0,1,0,0,0.66,0.04
3116279,92,40.72418,-73.94528000000001,2,83,2,0.03,1,0,1,0,0,0,0.0,0.04
3116519,167,40.701240000000006,-73.90941,1,70,10,0.0,1,0,0,0,1,0,0.0,0.0
3120723,120,40.72165,-73.98573,1,160,2,0.1,1,0,0,1,0,0,0.0,0.13
3120957,95,40.80699,-73.94227,3,200,1,0.13,1,0,0,1,0,0,1.37,0.18
3121176,215,40.71662,-73.95993,1,50,7,0.07,1,0,1,0,0,0,0.0,0.09
3121851,96,40.76745,-73.98489000000001,1,87,30,0.2,52,0,0,1,0,0,2.36,0.18
3122230,95,40.81595,-73.9447,2,125,1,0.0,1,0,0,1,0,0,0.0,0.0
3122636,202,40.782759999999996,-73.95299,1,250,5,0.36,1,0,0,1,0,0,0.05,0.49
3122731,183,40.6679,-73.9872,1,162,2,3.47,1,0,1,0,0,0,2.14,2.76
3128865,159,40.675270000000005,-73.96604,1,67,1,0.0,1,0,1,0,0,0,0.0,0.0
3129731,202,40.76282,-73.9637,2,147,1,0.51,2,0,0,1,0,0,0.08,0.56
3131756,14,40.68176,-73.92883,1,149,2,3.7,1,0,1,0,0,0,1.93,5.05
3131982,52,40.672309999999996,-73.94426,1,65,5,0.14,1,0,1,0,0,0,0.0,0.13
3132960,152,40.67668,-73.97718,1,250,5,0.21,1,0,1,0,0,0,0.0,0.04
3133055,75,40.63463,-73.95899,2,160,2,2.54,2,0,1,0,0,0,2.33,3.5
3136535,202,40.76299,-73.96166,1,150,5,0.16,1,0,0,1,0,0,0.0,0.22
3137426,87,40.73666,-73.9796,2,199,1,0.0,1,0,0,1,0,0,2.77,0.0
3137906,215,40.70921,-73.95178,2,64,3,0.77,1,0,1,0,0,0,2.14,1.05
3139489,29,40.69545,-73.91967,2,33,2,3.62,2,0,1,0,0,0,0.12,4.09
3139749,95,40.82584,-73.94673,2,500,1,0.05,3,0,0,1,0,0,2.76,0.07
3139918,20,40.684740000000005,-73.97959,1,150,3,0.94,1,0,1,0,0,0,0.05,1.23
3143311,120,40.71973,-73.98993,2,110,14,0.03,1,0,0,1,0,0,0.0,0.04
3143596,14,40.68452,-73.95535,1,145,2,1.96,2,0,1,0,0,0,1.66,2.67
3143649,75,40.64056,-73.96571,2,40,10,0.0,1,0,1,0,0,0,0.0,0.0
3143838,215,40.707240000000006,-73.94216999999999,2,95,3,0.17,2,0,1,0,0,0,0.0,0.22
3144135,14,40.68208,-73.92994,1,185,5,1.3,1,0,1,0,0,0,0.0,1.35
3145484,14,40.68695,-73.95427,1,500,1,0.71,2,0,1,0,0,0,2.77,0.63
3147439,210,40.72976,-74.00445,1,115,3,0.03,1,0,0,1,0,0,0.0,0.04
3153140,187,40.64553,-74.08323,1,195,3,1.73,1,0,0,0,0,1,1.55,2.36
3153464,159,40.67391,-73.96739000000001,1,105,21,0.08,1,0,1,0,0,0,1.68,0.11
3153603,29,40.69465,-73.92675,1,67,30,0.16,1,0,1,0,0,0,0.2,0.22
3157330,14,40.68898,-73.9412,1,75,1,0.02,1,0,1,0,0,0,0.0,0.02
3157420,7,40.71029,-74.01725,2,100,1,0.08,1,0,0,1,0,0,0.0,0.09
3161739,14,40.693940000000005,-73.95017,1,125,7,0.93,1,0,1,0,0,0,1.43,1.26
3162817,215,40.715720000000005,-73.94058000000001,1,350,2,0.04,2,0,1,0,0,0,0.0,0.04
3164173,215,40.71808,-73.95510999999999,1,150,1,0.33,1,0,1,0,0,0,0.0,0.27
3164997,5,40.77221,-73.92493,1,200,5,0.37,1,0,0,0,1,0,1.43,0.49
3166540,152,40.678000000000004,-73.98049,1,270,3,0.16,1,0,1,0,0,0,0.09,0.13
3166564,217,40.655159999999995,-73.97633,1,184,5,0.37,1,0,1,0,0,0,0.0,0.49
3167768,159,40.67765,-73.96378,1,275,4,0.32,1,0,1,0,0,0,0.26,0.43
3168120,65,40.72854,-73.98434,1,171,2,0.02,1,0,0,1,0,0,0.0,0.02
3171234,215,40.71765,-73.9624,1,425,5,0.0,1,0,1,0,0,0,0.0,0.0
3171480,210,40.73509,-74.00323,1,200,4,0.07,1,0,0,1,0,0,0.0,0.09
3171880,81,40.68731,-73.9745,1,165,3,0.19,1,0,1,0,0,0,0.0,0.16
3172212,183,40.66257,-73.98777,2,85,2,0.45,3,0,1,0,0,0,2.76,0.52
3172778,215,40.71262,-73.95676,1,170,7,0.33,1,0,1,0,0,0,0.33,0.45
3173148,215,40.70675,-73.94984000000001,2,70,3,1.13,1,0,1,0,0,0,1.08,1.55
3173412,52,40.66638,-73.95229,2,125,2,0.6,1,0,1,0,0,0,0.05,0.81
3175088,35,40.74449,-73.99445,1,275,3,1.02,1,0,0,1,0,0,2.45,1.41
3176526,52,40.67476,-73.95312,2,120,2,2.2,2,0,1,0,0,0,1.23,0.18
3176553,128,40.76552,-73.97738000000001,1,429,2,0.0,1,0,0,1,0,0,0.0,0.0
3176655,183,40.66488,-73.98725,1,225,4,0.11,1,0,1,0,0,0,0.0,0.04
3176874,5,40.76068,-73.91359,1,119,2,3.67,1,0,0,0,1,0,1.63,4.87
3177630,202,40.77737,-73.95031999999999,1,175,3,0.1,1,0,0,1,0,0,0.0,0.13
3177702,14,40.68291,-73.94613000000001,1,155,3,0.71,5,0,1,0,0,0,2.76,0.99
3181376,104,40.85893,-73.92985,1,100,3,0.02,1,0,0,1,0,0,0.0,0.02
3185489,95,40.82165,-73.95491,2,70,3,0.26,1,0,0,1,0,0,1.59,0.36
3185829,214,40.88075,-73.84845,1,95,3,0.96,4,1,0,0,0,0,2.72,1.3
3186103,152,40.67507,-73.97706,1,450,2,0.2,1,0,1,0,0,0,0.1,0.27
3187925,81,40.69117,-73.97421,1,215,5,0.53,1,0,1,0,0,0,0.81,0.63
3191450,75,40.64996,-73.9615,2,60,3,0.07,2,0,1,0,0,0,0.0,0.09
3191678,73,40.896029999999996,-73.89958,2,75,5,0.67,1,1,0,0,0,0,2.28,0.79
3191925,215,40.70667,-73.94921,2,99,3,0.36,2,0,1,0,0,0,0.08,0.49
3198018,152,40.67561,-73.97823000000001,1,300,2,1.81,2,0,1,0,0,0,2.04,1.91
3198365,95,40.80185,-73.95666999999999,1,175,2,2.39,2,0,0,1,0,0,2.58,3.19
3198824,203,40.79739,-73.96945,1,195,3,0.13,1,0,0,1,0,0,0.0,0.18
3199681,80,40.73381,-73.85365999999999,2,50,7,0.15,1,0,0,0,1,0,1.06,0.04
3200198,96,40.763090000000005,-73.99155,1,175,4,0.03,1,0,0,1,0,0,0.0,0.02
3200522,52,40.67499,-73.92426999999999,1,120,5,2.86,2,0,1,0,0,0,0.43,3.93
3200728,75,40.646770000000004,-73.96946,2,54,10,0.19,1,0,1,0,0,0,0.0,0.25
3201696,95,40.82931,-73.94358000000001,1,345,3,2.34,1,0,0,1,0,0,2.07,3.16
3202590,52,40.67138,-73.94949,1,225,3,1.24,3,0,1,0,0,0,2.09,1.71
3205292,20,40.68823,-73.98604,1,151,28,0.3,1,0,1,0,0,0,0.41,0.27
3206224,29,40.69368,-73.92295,1,110,1,3.06,4,0,1,0,0,0,1.36,4.24
3206379,202,40.770590000000006,-73.94991,1,280,2,0.28,1,0,0,1,0,0,0.0,0.38
3207986,20,40.68558,-73.9903,2,99,1,1.28,1,0,1,0,0,0,0.95,1.68
3208188,32,40.67863,-73.99399,1,350,3,0.14,1,0,1,0,0,0,0.0,0.18
3208609,215,40.71042,-73.94702,2,70,5,0.0,1,0,1,0,0,0,0.0,0.0
3208747,203,40.77802,-73.98255999999999,1,120,3,3.47,1,0,0,1,0,0,1.5,4.8
3208904,120,40.712540000000004,-73.98535,2,89,3,3.72,2,0,0,1,0,0,1.34,5.19
3209866,81,40.69802,-73.97614,2,120,3,0.02,1,0,1,0,0,0,2.77,0.02
3209980,65,40.7215,-73.97747,2,85,5,2.3,1,0,0,1,0,0,0.61,3.19
3210405,116,40.71883,-73.99716,1,220,2,1.93,1,0,0,1,0,0,0.0,2.67
3212765,128,40.76429,-73.98043,2,125,7,0.29,3,0,0,1,0,0,2.35,0.38
3213712,138,40.74814,-73.97277,1,189,1,0.05,1,0,0,1,0,0,0.0,0.07
3213813,52,40.66985,-73.95675,2,100,7,0.0,1,0,1,0,0,0,0.0,0.0
3215486,120,40.719809999999995,-73.98701,2,81,3,0.19,1,0,0,1,0,0,0.0,0.2
3215660,62,40.797940000000004,-73.93876,3,45,2,2.22,1,0,0,1,0,0,0.11,3.05
3215722,215,40.71622,-73.93942,2,150,21,0.0,1,0,1,0,0,0,0.0,0.0
3216134,207,40.84919,-73.94021,2,62,3,0.61,1,0,0,1,0,0,0.27,0.83
3216335,152,40.68193,-73.97636,1,330,2,1.98,2,0,1,0,0,0,2.67,2.74
3216400,202,40.76158,-73.96030999999999,2,80,2,0.25,1,0,0,1,0,0,0.0,0.22
3217221,207,40.8365,-73.93688,3,65,2,0.21,1,0,0,1,0,0,0.0,0.2
3218320,146,40.722429999999996,-73.99655,2,125,6,0.05,1,0,0,1,0,0,0.33,0.07
3218526,75,40.63649,-73.96508,1,165,2,3.1,1,0,1,0,0,0,2.01,3.86
3219401,93,40.729279999999996,-74.00135,2,90,4,0.05,1,0,0,1,0,0,0.0,0.07
3219654,183,40.66565,-73.98782,1,120,3,0.13,1,0,1,0,0,0,0.07,0.18
3219835,217,40.657790000000006,-73.97595,1,250,1,0.0,2,0,1,0,0,0,0.0,0.0
3220115,42,40.68331,-73.96568,1,115,7,0.1,1,0,1,0,0,0,0.0,0.13
3220178,160,40.65684,-73.95719,2,55,1,0.79,1,0,1,0,0,0,1.89,1.05
3220725,120,40.71813,-73.99063000000001,1,200,30,0.0,1,0,0,1,0,0,2.77,0.0
3223080,179,40.72652,-74.00265999999999,1,149,1,0.0,1,0,0,1,0,0,0.0,0.0
3224913,29,40.694359999999996,-73.9253,1,55,1,1.91,4,0,1,0,0,0,0.49,2.58
3225975,86,40.68338,-73.98926999999999,1,400,6,0.56,1,0,1,0,0,0,0.01,0.76
3227002,42,40.68717,-73.9669,1,200,5,0.05,1,0,1,0,0,0,0.0,0.07
3230053,92,40.7215,-73.94136,1,111,2,3.08,1,0,1,0,0,0,0.0,1.01
3231460,81,40.68727,-73.972,1,175,3,0.2,1,0,1,0,0,0,0.0,0.27
3235070,95,40.80118,-73.95451,1,150,2,0.54,1,0,0,1,0,0,0.0,0.7
3236301,95,40.82075,-73.9379,2,52,7,0.28,8,0,0,1,0,0,0.13,0.38
3236385,191,40.648109999999996,-74.01366,1,88,30,0.09,1,0,1,0,0,0,0.77,0.04
3236977,32,40.682520000000004,-73.99224,1,425,6,0.08,1,0,1,0,0,0,2.44,0.11
3237160,65,40.7278,-73.97997,1,175,1,0.05,1,0,0,1,0,0,0.0,0.04
