Id,Departement,Quartier,Latitude,Longitude,Type_chambre,Prix,Minimum_nuit,Avis_par_mois,Nombre_list_hote,Disponabilitie_365_scale,Nombre_avis_scale
7006494,3,35,40.74613,-74.00468000000001,1,350,1,0.0,1,0.0,0.0
7009152,2,52,40.67259,-73.95831,2,65,2,3.17,1,0.89,3.48
7010135,3,202,40.77734,-73.95779,3,130,7,0.0,1,0.0,0.0
7010681,2,160,40.65703,-73.95964000000001,1,110,1,0.04,1,0.0,0.04
7015831,2,29,40.69034,-73.91666,2,35,1,0.02,1,0.0,0.02
7017768,2,29,40.6969,-73.93435,2,75,2,0.94,3,1.94,1.03
7018619,3,95,40.81435,-73.94588,2,52,2,0.03,1,0.0,0.02
7019122,2,215,40.71351,-73.92999,1,160,4,0.83,1,1.05,0.9
7019534,2,215,40.70711,-73.95136,1,100,3,0.11,1,0.0,0.11
7020266,2,215,40.716879999999996,-73.94162,2,90,2,0.37,1,2.13,0.4
7020776,3,65,40.72795,-73.98503000000001,1,250,5,0.0,1,0.0,0.0
7021346,3,65,40.72294,-73.9857,2,99,1,0.0,1,0.0,0.0
7023033,2,14,40.68411,-73.93208,2,99,1,0.08,3,1.44,0.09
7023437,2,215,40.713029999999996,-73.94063,1,220,7,0.04,1,0.0,0.04
7023583,3,131,40.804809999999996,-73.96375,2,45,21,0.09,1,0.0,0.09
7023636,3,207,40.84454,-73.94188,2,70,1,0.0,1,0.0,0.0
7023739,3,202,40.7688,-73.9535,2,150,1,0.0,1,0.0,0.0
7023818,3,128,40.7587,-73.96705,2,105,2,0.55,1,1.44,0.38
7024079,3,131,40.80395,-73.96531,2,50,3,0.06,2,0.0,0.07
7024138,3,202,40.78402,-73.94974,1,222,2,2.16,1,2.13,2.11
7024303,2,14,40.69039,-73.95947,1,120,2,0.08,1,0.0,0.09
7024342,2,31,40.64574,-73.90781,1,600,7,0.0,3,2.77,0.0
7024474,2,64,40.6724,-73.88118,2,34,20,0.59,3,1.46,0.65
7024538,2,26,40.69382,-73.99334,1,130,7,0.02,1,0.0,0.02
7024774,2,81,40.69276,-73.97061,1,205,3,0.06,1,0.0,0.07
7024778,2,42,40.68524,-73.9607,1,150,3,2.6,1,2.06,2.81
7025026,3,210,40.73669,-74.00375,1,149,3,0.1,1,0.0,0.11
7025693,2,14,40.6811,-73.95275,2,100,1,0.0,1,0.0,0.0
7026258,4,190,40.74439,-73.92163000000001,3,50,1,0.02,2,0.0,0.02
7028199,3,74,40.708090000000006,-74.0017,1,210,1,0.0,1,0.0,0.0
7031803,3,95,40.81054,-73.94447,2,135,1,0.0,1,0.0,0.0
7032396,3,120,40.72115,-73.98308,1,240,5,0.02,1,0.0,0.02
7032855,2,75,40.65452,-73.9596,2,48,2,1.12,1,0.0,1.23
7032930,2,14,40.68302,-73.94232,1,90,5,0.53,2,2.64,0.56
7033271,3,207,40.85008,-73.94277,2,85,2,1.96,1,2.44,2.13
7034609,3,131,40.81142,-73.95978000000001,2,70,4,0.1,1,0.0,0.11
7034787,4,118,40.756,-73.9205,2,60,7,0.0,1,2.77,0.0
7034953,2,152,40.6688,-73.97865,2,139,1,3.86,4,0.0,4.13
7035051,2,152,40.67792,-73.98035,2,200,1,0.0,1,0.0,0.0
7035513,3,202,40.77098,-73.95034,1,153,1,1.61,1,2.32,1.71
7035579,3,203,40.7855,-73.97641999999999,1,125,1,0.0,1,0.0,0.0
7036079,2,44,40.688359999999996,-73.99763,1,285,6,0.13,1,0.0,0.13
7036285,3,65,40.72815,-73.97598,3,100,1,0.0,1,0.0,0.0
7036290,2,14,40.68237,-73.91977,2,50,1,2.95,4,2.65,2.76
7036435,2,29,40.692890000000006,-73.92312,2,35,1,0.06,1,0.0,0.07
7037537,2,92,40.72442,-73.93956999999999,1,115,10,0.04,1,0.0,0.04
7037585,3,62,40.79674,-73.94449,2,73,5,0.08,1,1.84,0.09
7037791,2,14,40.6874,-73.9383,1,180,3,2.53,1,1.6,2.76
7037918,4,60,40.76578,-73.86424,2,60,1,4.38,1,2.77,4.69
7037999,2,14,40.68742,-73.92825,2,50,2,0.7,3,2.12,0.76
7038801,2,52,40.667429999999996,-73.94712,2,58,7,1.01,1,0.62,1.1
7041968,3,95,40.80594,-73.95363,1,80,5,0.0,1,0.0,0.0
7043746,4,4,40.5927,-73.7899,1,250,2,1.82,1,2.28,2.0
7043817,2,215,40.715579999999996,-73.93926,1,499,5,0.08,1,0.0,0.09
7047076,3,202,40.777029999999996,-73.94773,1,159,4,0.17,1,0.0,0.18
7047329,2,215,40.71687,-73.94655999999999,1,140,1,1.35,1,0.04,1.48
7047808,3,76,40.74068,-73.98999,1,850,1,3.78,1,2.04,3.97
7048195,2,75,40.65231,-73.96189,2,38,3,0.0,1,0.05,0.0
7048331,2,52,40.66673,-73.96127,1,289,1,0.0,1,0.0,0.0
7048398,3,203,40.77408,-73.98181,1,245,5,0.35,1,2.63,0.38
7048418,3,198,40.71845,-74.01183,1,500,1,0.0,1,0.0,0.0
7048508,3,65,40.72826,-73.98422,2,130,1,0.16,2,0.0,0.18
7048518,2,215,40.70862,-73.94651,2,80,1,0.0,1,0.0,0.0
7050316,3,131,40.8046,-73.96545,2,50,1,0.02,2,0.0,0.02
7050731,2,152,40.67505,-73.98045,2,95,3,0.0,1,0.0,0.0
7051619,4,118,40.74989,-73.93777,1,155,2,0.1,1,0.0,0.11
7052026,3,203,40.76807,-73.98342,1,400,1,0.0,1,0.0,0.0
7053353,4,5,40.75966,-73.90924,2,27,30,0.07,1,0.0,0.07
7053496,3,207,40.842890000000004,-73.93925,2,60,1,1.94,1,0.0,1.93
7053502,2,81,40.68835,-73.9736,2,120,2,1.68,2,0.0,1.73
7053815,2,215,40.71805,-73.93973000000001,2,103,100,2.63,1,2.72,2.87
7054267,3,202,40.76719,-73.95358,1,155,15,0.0,1,0.0,0.0
7054405,2,75,40.653259999999996,-73.96011,2,80,1,0.0,1,0.0,0.0
7054468,3,65,40.72206,-73.97981999999999,2,80,1,0.0,1,0.0,0.0
7054585,2,215,40.71188,-73.95088,2,85,1,0.02,1,0.0,0.02
7054797,4,184,40.68485,-73.76063,1,150,3,0.19,3,1.36,0.16
7054824,3,210,40.73489,-74.00182,1,220,1,1.75,1,0.05,1.89
7059663,3,202,40.77516,-73.95224,1,160,1,0.95,1,1.37,0.4
7061944,2,26,40.69454,-73.99499,1,125,1,0.0,1,0.18,0.0
7062446,3,128,40.74631,-73.98550999999999,2,150,1,0.0,1,0.0,0.0
7062987,3,202,40.772690000000004,-73.95055,1,140,7,0.18,1,0.0,0.18
7063158,3,203,40.7736,-73.98428,1,500,3,0.75,1,0.65,0.81
7063407,2,81,40.688590000000005,-73.972,1,205,2,0.0,1,0.0,0.0
7064148,2,92,40.731359999999995,-73.95276,2,140,2,0.43,2,0.0,0.47
7064199,2,29,40.69682,-73.91458,2,80,1,0.02,1,0.0,0.02
7064935,3,95,40.8298,-73.94683,2,70,1,2.99,4,2.64,3.16
7065307,3,179,40.726,-74.00204000000001,1,150,4,0.31,1,0.0,0.27
7065653,3,113,40.7402,-73.97935,1,195,2,0.15,1,0.0,0.16
7065748,3,65,40.72332,-73.97985,2,57,1,0.0,1,0.0,0.0
7066122,4,118,40.7419,-73.95738,1,125,2,0.14,1,0.0,0.16
7066414,3,202,40.775529999999996,-73.95343000000001,1,120,30,0.08,29,1.59,0.04
7067406,3,210,40.73055,-74.00435,1,275,3,1.2,1,0.45,1.3
7069743,2,75,40.651920000000004,-73.96023000000001,2,75,1,0.0,2,0.0,0.0
7070287,2,29,40.69811,-73.93051,2,60,3,0.02,1,0.0,0.02
7070947,3,36,40.71813,-73.99665,2,89,3,0.18,1,2.41,0.16
7071657,3,202,40.77344,-73.95035,1,243,1,1.1,1,1.13,0.58
7071672,3,95,40.81863,-73.95748,2,90,1,0.0,1,0.0,0.0
7071677,2,29,40.69899,-73.92286,2,50,2,0.06,1,0.0,0.04
7072245,3,65,40.72397,-73.97855,2,115,1,0.0,1,0.0,0.0
7072541,2,29,40.6942,-73.92024,1,150,4,0.23,2,0.06,0.25
7073418,2,14,40.682970000000005,-73.93804,1,250,2,0.06,1,0.0,0.07
7073436,2,215,40.71067,-73.95419,2,109,2,2.54,1,0.11,2.65
7074232,2,14,40.68358,-73.95281999999999,1,120,2,0.0,1,0.0,0.0
7074488,2,92,40.72074,-73.94740999999999,1,272,3,0.06,1,0.0,0.07
7074504,2,152,40.67102,-73.9808,2,100,1,0.02,1,0.0,0.02
7074961,2,42,40.686640000000004,-73.95981,1,170,7,0.08,1,0.0,0.07
7075103,3,93,40.72968,-74.00114,1,175,2,0.11,1,0.0,0.11
7075449,2,29,40.70317,-73.92724,2,85,6,0.02,1,0.0,0.02
7082866,3,65,40.72639,-73.98756,1,150,4,0.02,1,0.0,0.02
7083264,3,96,40.76551,-73.98899,3,116,2,2.07,2,0.32,2.27
7084130,3,38,40.71674,-74.00334000000001,2,100,5,0.02,1,0.0,0.02
7084621,3,210,40.736340000000006,-74.00485,1,350,1,0.15,1,0.0,0.16
7086310,3,207,40.836209999999994,-73.94646,2,80,3,2.29,1,1.09,2.51
7086331,4,5,40.76623,-73.91901999999999,1,80,5,0.35,1,0.09,0.38
7086539,2,29,40.687740000000005,-73.9155,1,110,29,2.16,1,1.69,2.31
7087255,2,217,40.65459,-73.97475,1,267,2,0.42,1,0.01,0.31
7087528,1,112,40.871829999999996,-73.90371,2,75,1,0.0,1,0.0,0.0
7087549,3,203,40.7777,-73.9896,1,200,1,0.0,1,0.0,0.0
7087752,2,14,40.68115,-73.95074,2,55,1,0.04,1,0.0,0.04
7089310,4,107,40.722229999999996,-73.78565,1,398,4,1.28,1,0.62,1.23
7089639,3,65,40.72382,-73.98170999999999,2,80,1,0.06,1,0.0,0.07
7090264,2,14,40.68403,-73.92071,1,125,30,0.11,3,2.34,0.07
7090512,2,75,40.6541,-73.95814,2,38,1,0.87,5,2.55,0.92
7091014,2,86,40.66664,-73.99348,2,80,2,0.52,1,1.44,0.4
7091125,3,76,40.74138,-73.98814,1,299,28,3.39,1,2.39,3.59
7091390,3,95,40.82632,-73.95168000000001,1,125,4,0.04,1,0.0,0.04
7091660,3,120,40.72348,-73.99095,2,250,1,0.0,1,0.01,0.0
7092505,2,92,40.72568,-73.94142,1,129,30,0.08,52,2.71,0.09
7092618,3,202,40.7604,-73.96257,1,190,1,0.75,1,2.72,0.81
7093122,3,146,40.72123,-73.99513,2,90,1,0.02,1,0.0,0.02
7093920,3,170,40.76193,-73.94933,2,83,2,3.72,1,1.94,4.0
7093979,3,128,40.75651,-73.96696,1,450,2,0.0,1,0.0,0.0
7094110,3,62,40.79326,-73.93988,1,102,1,0.0,1,0.08,0.0
7094112,3,65,40.73022,-73.98893000000001,1,198,30,0.11,1,2.29,0.11
7094262,3,128,40.75788,-73.9689,1,149,2,0.3,1,0.0,0.31
7094462,2,92,40.7324,-73.95828,1,120,2,0.13,1,0.0,0.13
7094539,2,217,40.6536,-73.97546,1,143,14,0.04,1,0.08,0.04
7094619,3,113,40.7449,-73.97959,2,120,1,0.02,1,0.0,0.02
7094976,2,52,40.671009999999995,-73.9525,2,44,4,0.0,1,0.0,0.0
7095125,3,120,40.718920000000004,-73.99240999999999,2,150,1,1.05,3,0.0,1.14
7095426,3,74,40.70668,-74.00913,1,160,200,0.0,1,2.77,0.0
7095534,3,65,40.724740000000004,-73.98273,2,110,1,0.02,1,0.0,0.02
7095708,2,52,40.67921,-73.9603,1,125,2,0.67,1,0.0,0.7
7095783,3,202,40.76533,-73.96163,1,270,4,0.92,1,2.55,0.99
7095888,2,31,40.64796,-73.89175999999999,1,110,2,0.81,2,2.2,0.85
7101296,3,203,40.79435,-73.9745,1,145,5,0.16,1,0.0,0.16
7101822,2,183,40.66657,-73.98725,1,190,7,0.04,1,0.0,0.04
7105709,3,210,40.73894,-74.00067,1,250,2,0.1,1,0.0,0.11
7105865,3,207,40.83663,-73.94502,2,45,9,0.03,1,0.0,0.02
7106154,2,29,40.70041,-73.93956999999999,1,200,2,0.19,1,2.71,0.2
7108992,3,203,40.7982,-73.96931,1,187,3,0.02,1,0.0,0.02
7110657,2,215,40.716429999999995,-73.95430999999999,2,90,3,0.0,1,0.0,0.0
7111050,2,14,40.68828,-73.92989,3,29,2,2.11,3,2.19,2.29
7111775,2,152,40.66817,-73.98406,1,100,3,0.17,1,0.0,0.11
7112684,2,215,40.70684,-73.93854,1,90,7,0.15,2,2.29,0.13
7113258,2,29,40.70415,-73.92551,2,100,1,0.0,1,0.0,0.0
7113393,2,215,40.70675,-73.93909000000001,2,85,11,0.14,2,2.4,0.16
7114665,4,167,40.708659999999995,-73.90578000000001,2,69,1,0.0,1,0.0,0.0
7116034,2,29,40.68412,-73.91045,2,43,1,0.13,1,0.0,0.09
7116071,2,18,40.61112,-74.00028,1,145,2,4.26,1,2.18,4.65
7116273,2,191,40.65702,-73.99874,2,65,7,0.78,1,0.0,0.83
7116654,2,160,40.65683,-73.9609,2,45,1,0.04,1,0.0,0.04
7116799,4,106,40.69121,-73.78341999999999,1,130,2,1.65,1,2.45,1.73
7116864,3,203,40.76812,-73.98340999999999,1,99,3,2.08,1,0.34,2.22
7122067,3,207,40.85471,-73.93021,2,90,1,0.0,1,0.0,0.0
7122588,3,207,40.8347,-73.94413,2,45,10,0.0,1,0.0,0.0
7124028,3,179,40.726209999999995,-74.00186,1,200,1,0.0,1,0.0,0.0
7124926,2,81,40.68842,-73.97254000000001,1,149,4,0.02,1,0.0,0.02
7125107,4,60,40.77005,-73.87691,2,45,1,9.63,5,1.26,10.06
7125323,3,203,40.79033,-73.9729,1,140,2,0.09,1,0.0,0.09
7125699,2,215,40.70485,-73.93863,2,60,20,0.0,2,0.67,0.0
7126110,3,65,40.723929999999996,-73.98271,2,100,1,0.0,1,0.0,0.0
7126996,2,215,40.71255,-73.95121,2,125,2,0.0,1,0.0,0.0
7127458,4,5,40.762640000000005,-73.91156,1,70,4,0.21,1,0.0,0.22
7127600,2,52,40.66851,-73.95936,2,70,3,0.11,1,0.16,0.11
7127684,2,29,40.69683,-73.92371999999999,2,50,2,0.0,1,0.0,0.0
7128293,2,14,40.6937,-73.94501,2,95,4,1.01,1,0.02,1.05
7129972,3,38,40.71649,-74.00267,1,169,4,0.17,1,0.0,0.18
7131007,2,14,40.6852,-73.95636,1,110,3,0.29,1,0.0,0.31
7132520,2,42,40.691390000000006,-73.961,2,40,5,0.0,1,0.0,0.0
7132891,2,29,40.69319,-73.92375,2,75,2,0.46,1,2.75,0.49
7133306,2,14,40.69464,-73.93369,2,65,2,0.0,2,0.14,0.0
7133488,4,5,40.75878,-73.92615,2,85,2,0.67,2,1.34,0.72
7134343,2,14,40.67995,-73.90921999999999,1,97,2,2.75,1,2.22,2.69
7134550,3,36,40.71706,-73.99285,1,110,3,0.0,1,0.0,0.0
7140625,3,95,40.80712,-73.95323,2,51,7,0.0,1,0.03,0.0
7141549,3,113,40.74281,-73.97981,2,120,7,0.32,3,0.02,0.25
7142734,4,80,40.71818,-73.84944,2,109,1,1.78,1,2.61,1.93
7143587,3,179,40.721790000000006,-73.99829,1,159,31,0.17,1,0.0,0.18
7144379,3,120,40.71754,-73.99025,2,75,1,0.02,1,0.0,0.02
7144807,5,34,40.61363,-74.12151999999999,2,45,30,0.0,1,2.77,0.0
7148121,4,12,40.75873,-73.76244,2,99,1,0.06,2,2.45,0.07
7149408,3,203,40.79355,-73.97122,2,95,1,0.0,1,0.0,0.0
7149452,2,42,40.68538,-73.96479000000001,2,65,14,0.16,1,0.0,0.13
7149710,3,207,40.83255,-73.94411,2,38,1,0.0,1,0.0,0.0
7151565,2,215,40.718270000000004,-73.94258,2,95,1,0.17,1,0.0,0.13
7153138,2,14,40.68785,-73.92782,1,120,2,1.83,2,0.46,1.66
7155442,2,215,40.7155,-73.95603,2,150,1,0.0,1,0.0,0.0
7158408,2,14,40.679390000000005,-73.94939000000001,1,135,2,3.58,1,0.04,3.91
7158417,2,109,40.64456,-73.97723,1,115,4,0.09,1,0.0,0.07
7159258,2,29,40.70272,-73.93151,2,100,1,0.37,1,0.0,0.31
7160363,3,203,40.79632,-73.96225,2,99,1,4.56,3,1.91,4.98
7160545,3,65,40.72299,-73.97756,1,148,3,0.19,1,0.06,0.2
7161189,2,14,40.69325,-73.94819,1,150,7,0.06,1,0.0,0.07
7162435,3,35,40.74219,-73.99903,1,599,5,0.0,1,0.0,0.0
7170149,3,96,40.76546,-73.98782,1,349,3,0.65,2,1.19,0.7
7172107,3,203,40.79527,-73.96695,1,165,5,0.1,1,0.0,0.11
7173864,2,109,40.646209999999996,-73.98163000000001,1,95,1,0.08,1,0.0,0.09
7174067,2,81,40.687259999999995,-73.97616,1,129,1,0.41,1,1.19,0.2
7174361,3,96,40.75788,-73.99223,2,250,2,0.37,5,0.99,0.38
7174695,3,202,40.776140000000005,-73.95036999999999,1,700,1,0.02,1,0.0,0.02
7175595,2,14,40.68582,-73.92963,2,66,1,0.0,1,0.0,0.0
7176975,3,207,40.83524,-73.943,1,165,4,0.03,1,0.0,0.02
7177666,2,86,40.679159999999996,-73.98911,1,450,2,0.17,1,2.0,0.18
7177958,3,131,40.80441,-73.96409,1,120,2,0.15,1,0.0,0.16
7178887,2,152,40.672670000000004,-73.97870999999999,2,65,1,0.0,1,0.0,0.0
7179646,2,52,40.66898,-73.9514,2,55,2,0.98,3,0.0,1.05
7180015,4,5,40.75871,-73.91112,2,85,1,0.0,1,0.0,0.0
7180335,2,29,40.69765,-73.93334,2,35,5,0.16,3,0.0,0.02
7181422,2,215,40.710440000000006,-73.953,1,110,1,0.04,1,0.0,0.04
7192809,3,35,40.73888,-73.99897,1,500,3,0.23,1,0.02,0.25
7193201,3,65,40.72896,-73.9843,2,99,1,0.08,1,0.0,0.09
7193370,4,167,40.71005,-73.91956,2,64,3,0.0,2,0.59,0.0
7194042,2,215,40.71781,-73.96251,1,168,2,0.41,1,0.0,0.45
7194138,2,32,40.6748,-74.00005999999999,1,200,2,0.59,1,0.0,0.63
7194538,3,95,40.80595,-73.94882,1,355,3,1.03,1,0.88,0.94
7194972,3,203,40.78363,-73.97485,1,190,3,0.19,1,0.0,0.2
7195202,2,215,40.7113,-73.94249,1,99,1,0.04,1,0.0,0.04
7197915,3,120,40.72135,-73.98668,1,180,2,0.19,1,0.0,0.18
7198592,3,104,40.86717,-73.91943,1,145,3,0.23,1,0.0,0.2
7198878,2,92,40.723279999999995,-73.94041,2,55,1,0.02,1,0.0,0.02
7199049,2,14,40.6927,-73.94655999999999,2,65,1,0.11,10,1.2,0.11
7199258,2,52,40.67026,-73.9497,1,130,2,3.16,1,0.27,3.39
7199464,3,203,40.78487,-73.97816,2,68,6,0.02,1,0.0,0.02
7201169,3,128,40.75255,-73.98003,1,167,1,0.0,1,0.0,0.0
7201615,3,179,40.72525,-73.99998000000001,1,375,14,0.0,1,0.0,0.0
7202170,3,138,40.74882,-73.97788,1,160,10,0.53,1,0.01,0.56
7202368,2,14,40.68651,-73.933,1,98,3,1.92,2,1.65,2.04
7202612,2,215,40.712790000000005,-73.96037,2,90,2,5.41,2,1.72,5.88
7203943,2,215,40.709990000000005,-73.9689,2,100,1,0.0,1,0.0,0.0
7204443,2,54,40.70429,-73.98773,2,125,2,3.16,2,1.26,3.41
7204547,2,81,40.68677,-73.97791,1,150,2,0.0,1,0.0,0.0
7204721,2,52,40.67357,-73.95268,1,95,2,0.11,1,0.0,0.09
7205212,3,203,40.79874,-73.96034,1,130,3,0.39,1,0.0,0.4
7205456,2,92,40.7359,-73.95799,1,130,2,0.06,1,0.0,0.07
7205668,2,92,40.72283,-73.95232,2,140,1,0.0,1,0.0,0.0
7205861,2,14,40.68435,-73.93806,1,125,3,0.37,1,0.61,0.38
7205945,3,210,40.73525,-74.00216999999999,1,165,10,0.21,1,0.0,0.22
7206060,2,29,40.70093,-73.92375,2,90,2,0.24,1,0.68,0.25
7206401,3,104,40.86755,-73.92336,1,175,1,0.0,1,0.0,0.0
7206568,3,203,40.7972,-73.96921999999999,2,65,3,1.97,1,0.0,2.13
7206579,2,215,40.71544,-73.95433,2,66,2,0.13,1,0.0,0.13
7206796,2,81,40.68919,-73.97474,1,225,2,2.48,1,1.84,2.63
7207594,2,52,40.67031,-73.95859,2,45,1,0.0,1,0.0,0.0
7208745,4,84,40.73859,-73.78891,2,59,3,0.09,1,2.77,0.09
7215836,3,65,40.72873,-73.98793,2,90,8,0.06,1,0.0,0.07
7216192,3,95,40.80492,-73.94485999999999,2,125,2,0.08,1,0.0,0.07
7217351,2,163,40.67993,-74.00688000000001,1,450,1,0.1,1,1.57,0.11
7218561,2,14,40.68578,-73.94409,2,50,15,0.09,2,0.0,0.09
7221239,2,20,40.68618,-73.98836999999999,1,124,2,0.1,1,0.0,0.02
7221446,2,14,40.695879999999995,-73.93384,2,29,3,0.65,3,0.0,0.67
7221712,2,215,40.70833,-73.9564,1,86,7,0.02,1,0.0,0.02
7222354,3,202,40.76446,-73.95603,2,86,2,0.04,1,0.0,0.04
7222833,2,215,40.71992,-73.95536,1,299,2,0.38,1,0.0,0.4
7224028,2,29,40.68929,-73.90484000000001,2,36,2,0.06,1,0.0,0.07
7224086,2,29,40.70548,-73.91776,2,100,1,0.33,1,2.73,0.34
7224484,3,120,40.71992,-73.98822,1,110,30,0.23,9,2.0,0.22
7225366,3,35,40.74923,-73.99376,1,450,4,4.24,1,0.01,4.62
7226624,2,14,40.694990000000004,-73.9469,2,39,1,0.0,1,0.0,0.0
7227235,2,82,40.61985,-74.03255,2,55,2,1.23,2,2.32,1.26
7227418,2,82,40.61999,-74.03181,2,55,1,0.8,2,2.13,0.76
7227435,2,14,40.68956,-73.9589,2,60,3,0.0,2,0.0,0.0
7228259,3,95,40.82101,-73.95436,2,71,30,2.99,1,0.0,1.48
7228397,3,95,40.82918,-73.94856999999999,1,500,10,0.0,1,0.0,0.0
7230002,2,215,40.71965,-73.9428,2,63,4,0.08,2,0.0,0.07
7234538,2,152,40.68073,-73.97515,1,170,1,0.0,1,0.0,0.0
7237763,2,26,40.6947,-73.99304000000001,1,250,7,0.24,1,1.71,0.25
7238041,2,215,40.71335,-73.93956999999999,1,159,3,0.3,1,0.24,0.31
7238562,2,215,40.71133,-73.96533000000001,1,200,4,0.0,1,0.0,0.0
7239527,3,62,40.79831,-73.93961,2,70,1,0.02,1,0.0,0.02
7239575,3,202,40.76364,-73.9588,1,120,5,0.13,1,0.0,0.11
7240002,3,131,40.805690000000006,-73.96058000000001,1,75,25,0.02,1,0.0,0.02
7240464,2,29,40.69246,-73.91909,1,195,1,0.0,1,0.0,0.0
7240563,2,14,40.67924,-73.9405,1,90,5,0.19,1,0.06,0.2
7240997,3,210,40.7363,-74.00317,1,233,30,0.21,1,0.11,0.22
7241020,3,207,40.85487,-73.93777,1,115,7,0.04,1,0.0,0.04
7243708,2,42,40.69158,-73.96699,2,65,2,0.12,1,0.0,0.13
7244171,2,64,40.6752,-73.89218000000001,1,80,5,1.01,2,1.65,1.1
7244824,3,95,40.82028,-73.95381,2,65,1,0.08,1,0.0,0.07
7244923,3,65,40.728770000000004,-73.98175,2,139,1,0.23,1,0.0,0.2
7245289,2,29,40.69818,-73.91356,1,210,1,0.0,1,0.0,0.0
7245876,2,215,40.712920000000004,-73.94873,1,66,6,0.06,1,0.0,0.07
7246159,3,203,40.790240000000004,-73.97910999999999,1,200,1,0.0,1,0.0,0.0
7246609,3,120,40.722590000000004,-73.99311,1,200,3,0.37,1,1.43,0.4
7246757,3,120,40.7201,-73.9841,1,175,3,0.92,1,0.26,0.99
7246903,4,124,40.734559999999995,-73.88891,1,96,3,3.14,2,0.16,3.12
7247033,3,36,40.715740000000004,-73.99107,2,100,1,0.27,1,0.02,0.29
7247763,2,29,40.704640000000005,-73.91596,2,44,5,0.02,1,0.0,0.02
7254952,2,152,40.67545,-73.98234000000001,1,175,4,0.1,1,0.1,0.11
7254986,2,32,40.68358,-73.99474000000001,1,600,5,0.25,2,1.32,0.27
7255372,2,14,40.68538,-73.92447,2,32,3,0.15,1,0.0,0.16
7255577,3,96,40.758340000000004,-73.99277,2,98,1,3.03,5,1.13,3.3
7256741,3,65,40.7333,-73.98943,1,219,2,0.62,1,0.02,0.67
7257163,3,210,40.7332,-74.00281,1,175,21,0.36,1,0.0,0.38
7257311,3,36,40.71475,-73.9912,1,120,2,0.37,1,0.0,0.29
7258306,3,93,40.73088,-74.00035,1,140,1,0.02,1,0.0,0.02
7258864,2,215,40.71563,-73.95737,2,84,1,4.24,1,2.42,4.58
7259369,3,146,40.7208,-73.99647,1,80,1,0.02,1,0.0,0.02
7259804,2,14,40.687540000000006,-73.92522,2,45,3,1.91,1,1.96,1.95
7260012,2,14,40.68782,-73.935,1,115,1,0.0,1,0.0,0.0
7261121,4,5,40.77268,-73.92503,2,36,1,0.0,1,0.0,0.0
7262068,3,203,40.79715,-73.96873000000001,2,80,1,0.0,1,0.0,0.0
7262439,2,14,40.68397,-73.95136,2,40,7,0.0,1,0.0,0.0
7263899,2,14,40.696490000000004,-73.93645,2,38,1,0.04,1,0.0,0.04
7264263,3,202,40.77258,-73.95213000000001,1,120,1,0.27,1,0.0,0.29
7264471,2,191,40.65295,-74.00411,2,70,5,0.0,1,0.0,0.0
7264496,3,131,40.80445,-73.9649,1,140,4,0.04,1,0.0,0.04
7264560,2,29,40.696220000000004,-73.93394,2,70,1,0.04,2,0.87,0.02
7264659,3,203,40.78931,-73.9752,1,200,5,0.25,1,0.19,0.27
7265079,2,152,40.6756,-73.97780999999999,2,89,5,2.17,1,1.94,2.29
7265118,3,207,40.848279999999995,-73.94284,2,250,3,0.24,1,2.62,0.25
7265249,2,191,40.662259999999996,-73.98956,1,125,2,0.23,1,0.08,0.25
7265253,3,74,40.70583,-74.00717,3,47,1,0.04,1,0.0,0.04
7269771,3,189,40.7305,-73.98043,1,160,1,3.21,4,1.81,3.37
7271876,2,29,40.7005,-73.91816,1,75,60,0.0,1,0.0,0.0
7272453,3,65,40.730309999999996,-73.98784,2,90,3,0.0,1,0.0,0.0
7272530,2,14,40.69278,-73.94678,2,65,1,0.13,10,1.2,0.13
7272680,2,14,40.69294,-73.94666,2,63,1,0.07,10,2.32,0.07
7274441,2,14,40.69197,-73.93193000000001,2,100,1,0.0,1,0.0,0.0
7275122,2,205,40.70107,-73.98391,1,178,3,3.4,1,1.53,3.66
7275273,3,35,40.74116,-73.99523,1,200,1,0.0,1,0.0,0.0
7275655,3,65,40.72457,-73.98142,1,170,2,0.11,1,0.0,0.11
7276534,4,60,40.7582,-73.87656,2,50,1,4.37,2,2.58,4.74
7277102,2,183,40.66163,-73.98602,1,295,9,0.04,2,0.01,0.04
7277143,3,202,40.77877,-73.94824,2,100,1,0.06,1,0.0,0.07
7277180,3,74,40.70811,-74.01301,2,65,1,0.02,1,0.0,0.02
7277600,3,202,40.764829999999996,-73.95366999999999,1,175,1,0.0,1,0.0,0.0
7277878,2,159,40.67628,-73.96425,1,90,5,0.02,1,0.0,0.02
7278762,4,69,40.736259999999994,-73.87143,1,158,30,2.71,1,2.36,2.92
7279583,3,95,40.80682,-73.95196,1,450,2,1.04,1,1.43,1.08
7279657,4,167,40.70735,-73.90696,1,110,1,0.0,1,0.0,0.0
7280322,2,152,40.671279999999996,-73.97863000000001,1,100,5,0.0,1,0.0,0.0
7286166,2,215,40.70995,-73.96722,2,130,1,0.28,1,1.43,0.29
7286324,4,118,40.7631,-73.92936,2,70,3,2.84,1,0.06,3.08
7288752,2,92,40.726420000000005,-73.94519,2,70,7,0.06,1,0.0,0.07
7292825,3,203,40.7905,-73.97385,1,120,10,0.0,1,0.0,0.0
7292891,3,35,40.744820000000004,-73.99916999999999,1,170,5,0.3,1,0.03,0.29
